Job_Title,Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10
Financial Analyst,0.3079747870328233,0.332680884518216,Master's,0.013156016796856731,0.12717482903628163,0.1900313537323749,Medium,0.20172559088513634,0.298203047395419,0.2017255908851363,0.2587349970048488,0.26312033593713435,0.1622575404945662,0.4078365207025583,0.420992537499415,0.2543496580725632,0.030697372525999016
Chef,0.1277060723499614,0.10521290682331272,Bachelor's,0.07845876765967032,0.2092233804257875,0.15982341560303215,Medium,0.3051174297876067,0.03487056340429792,0.41408794042603764,0.0871764085107448,0.28768214808545783,0.4010114791494261,0.108970510638431,0.4053702995749633,0.16999399659595235,0.418446760851575
AI Engineer,0.3753379195096472,0.0,Master's,0.10014609107282434,0.4374802925812853,0.02928248276983169,Low,0.12122947866710314,0.042166775188557624,0.0843335503771152,0.3320633546098912,0.2371881104356366,0.4163969049870065,0.17393794765280016,0.5112721491612611,0.026354234492848502,0.03162508139141821
Doctor,0.3377021910743902,0.1141394920770297,PhD,0.42084861292973363,0.3782908880267269,0.06304848133778787,Low,0.12767317470902032,0.00472863610033409,0.24116044111703833,0.2269745328160361,0.16077362741135892,0.27426089381937696,0.34519043532438826,0.33100452702338595,0.12294453860868623,0.27898952991971104
UX Researcher,0.02305826234294058,0.24355251470934902,Bachelor's,0.060540196513466746,0.3985562937136561,0.2970954088160868,Medium,0.38846626096141157,0.07567524564183342,0.4590964902271228,0.06558521288958898,0.4389164247226339,0.176575573164278,0.05549518013734451,0.1463054749075446,0.09081029477020011,0.2472058024299892
Lawyer,0.13112767848423101,0.32370857996455527,PhD,0.15489455551303968,0.28632023897864917,0.31813359886516573,Medium,0.2957077877976212,0.16897587874149783,0.46468366653911897,0.08918171378023497,0.24407626929327467,0.3755019527588841,0.0,0.3285642086640235,0.1267319090561234,0.07979416496126283
Teacher,0.3479466489828553,0.24550039817401592,PhD,0.38366256670194815,0.3520202931595194,0.02197380107113106,Low,0.04746341031364309,0.1423902309409292,0.2333617673754117,0.3441097247739122,0.38366256670194815,0.2966463144602692,0.23731705156821534,0.05537397869925025,0.027686989349625126,0.23731705156821534
Teacher,0.026584602415500713,0.20769840937385062,Master's,0.39382813777426284,0.14826471069148717,0.005148080232343312,Low,0.1945974327825769,0.44942740428357053,0.37066177672871786,0.013899816627326936,0.4030946821924808,0.2177637938281218,0.1667977995279231,0.1621645273188141,0.27799633254653844,0.24556342708277568
Truck Driver,0.18460982684205404,0.4670246866742523,High School,0.2662040714043238,0.06538345613439535,0.3684305861541324,High,0.39230073680637184,0.3082362932050065,0.21016110900341348,0.0840644436013654,0.004670246866742501,0.14477765286901817,0.023351234333712608,0.2241718496036411,0.3829602430728869,0.13543715913553317
Teacher,0.13340427466246704,0.32314994189592555,PhD,0.40999648878045547,0.07614220505922745,0.1041260923886871,Low,0.08785639045295479,0.38071102529613726,0.08199929775609108,0.22842661517768234,0.333854283721228,0.029285463484318274,0.08785639045295472,0.1874269662996368,0.2694262640557279,0.5037099719302739
AI Engineer,0.34274083525534504,0.3061359312907471,Master's,0.19420498141256765,0.26633826022294993,0.04315666253612618,Low,0.3495689665426217,0.14426655762076454,0.42725095910764876,0.2829844014868843,0.0499384237918031,0.3495689665426218,0.316276684014753,0.1886562676579229,0.005548713754644796,0.11097427509289581
Data Scientist,0.1423226056756426,0.3868924897239991,Master's,0.08975905761596778,0.2603012670863066,0.2642905585359051,Medium,0.3859639477486614,0.2917169372518953,0.30966874877508876,0.2737651257287017,0.4443073351990405,0.11668677490075811,0.1211747277815565,0.05834338745037906,0.21990969115912104,0.044879528807983904
Chef,0.07236160557492399,0.11156264696925032,High School,0.1941190057264955,0.388238011452991,0.2875837121874008,Medium,0.29926680049501386,0.15772169215277762,0.351840697879273,0.35588484383190844,0.36801728168981446,0.2588253409686607,0.08088291905270648,0.0363973135737179,0.36801728168981446,0.02426487571581194
Graphic Designer,0.3520141952459691,0.39768799410437916,High School,0.21735178447012415,0.00887150140694385,0.3006453254575414,Medium,0.1286367704006857,0.013307252110415752,0.43913931964372016,0.13750827180762956,0.3903460619055291,0.19960878165623647,0.2927595464291468,0.10645801688332611,0.2217875351735961,0.11532951829026997
Customer Support,0.06420243430757715,0.2607877771321914,High School,0.0302513821473342,0.1361312196630039,0.4873833790403844,High,0.24201105717867358,0.302513821473342,0.3277233065961205,0.0352932791718899,0.01008379404911141,0.4739383203082358,0.1361312196630039,0.1915920869331166,0.3428489976697876,0.1210055285893368
Customer Support,0.13660213939616,0.32012823476674673,PhD,0.20335765008516196,0.38019038928965065,0.35366547840897733,High,0.08841636960224433,0.36692793384931394,0.14588700984370312,0.18125355768460086,0.3492446599288651,0.28293238272718185,0.19451601312493752,0.11052046200280541,0.33598220448852845,0.07957473264201989
Construction Worker,0.42740626600408793,0.18672009333079556,Bachelor's,0.0676860338324134,0.36099218043953807,0.38104730157506805,High,0.0857356428543903,0.18049609021976903,0.09927284962087296,0.06317363157691917,0.10829765413186142,0.39257899622799763,0.04963642481043648,0.4377030187829399,0.0,0.29781854886261894
Software Engineer,0.11655208357009553,0.0996093177447574,High School,0.5372926599152212,0.08088276600874302,0.3402211586082046,Medium,0.06355074472115523,0.20220691502185745,0.42174585133130255,0.20220691502185745,0.17909755330507376,0.06932808515035112,0.040441383004371494,0.06932808515035112,0.5084059577692416,0.005777340429195932
Software Engineer,0.337986076421202,0.37279816916686176,Master's,0.28705459025848357,0.21249495642511124,0.2236789015001171,Medium,0.2423188099584601,0.1714871578167564,0.14166330428340743,0.35043027901685003,0.3616142240918559,0.24231880995846017,0.07455963383337236,0.1677591761250878,0.18639908458343088,0.28332660856681496
Mechanic,0.34099650649892965,0.40249693533061864,Master's,0.2204788767977722,0.2939718357303629,0.12488999557172285,Medium,0.33720298804365156,0.09078541985790621,0.2853256052677052,0.04755426754461753,0.04755426754461753,0.01729246092531546,0.39340348605092684,0.259386913879732,0.1556321483278392,0.3415261032749805
AI Engineer,0.26346580065558334,0.14398512460663515,Master's,0.32360656755341244,0.25575357758253564,0.0,Low,0.1357059799417536,0.05741406843689575,0.34448441062137447,0.1304865191747631,0.23487573451457355,0.1826811268446683,0.07307245073786733,0.5010682336310902,0.4854098513301187,0.041755686135924196
Retail Worker,0.04987378374184614,0.24812782623320895,Master's,0.20740567122199405,0.32592319763456207,0.3245122747010792,High,0.05502599440583518,0.3767164232399483,0.3809491920403972,0.1989401336210963,0.3682508856390506,0.2835955096300735,0.0804226072085283,0.13968137041481232,0.05925876320628402,0.32592319763456207
Truck Driver,0.3372766043864589,0.2751072448582458,PhD,0.24377558641605665,0.2925307036992679,0.41367978300906594,High,0.09751023456642265,0.15069763523901686,0.18172361896469671,0.26150471997358804,0.37674408809754206,0.1108070847345712,0.20831731930099384,0.3324212542037136,0.03989055050444562,0.22604645285852526
Software Engineer,0.017952111688964493,0.40157607690591857,Master's,0.26202839018111185,0.37363307488788167,0.18331204251353506,Medium,0.4124520956554537,0.160128460666235,0.09219517432298378,0.2280617470094862,0.4270092284432933,0.03396664317162561,0.160128460666235,0.3154045437365235,0.17468559345407453,0.03396664317162561
Chef,0.04314237807804957,0.12329386463172771,PhD,0.26369475298110756,0.39777683076811143,0.22347012964500648,Medium,0.26369475298110756,0.23687833742370684,0.1251432726012036,0.28604176594560826,0.22793953223790658,0.10279625963670298,0.4022462333610116,0.4245932463255122,0.02681641555740077,0.277102960759808
Doctor,0.19073236104034852,0.0,High School,0.4257825113786757,0.29724439473605657,0.10711509720218265,Low,0.2570762332852381,0.09640358748196429,0.24100896870491068,0.5382533634409673,0.040168161450818446,0.30527802702622026,0.03213452916065475,0.2892107624458929,0.0723026906114732,0.2731434978655655
Lawyer,0.2171506868526397,0.0149611691238671,High School,0.26466308180120846,0.2950342551226586,0.21693695229607257,Medium,0.3991639922247734,0.23429190847975834,0.04338739045921452,0.4035027312706949,0.05640360759697886,0.43387390459214503,0.1909045180205438,0.030371173321450156,0.37313155794924474,0.039048651413293035
Customer Support,0.3124373157547813,0.23441742856678344,Master's,0.1502739094707064,0.24330061533352465,0.27033401703724963,High,0.22183291398056657,0.27908011758845475,0.042935402705916115,0.23256676465704565,0.3434832216473289,0.3470611718728219,0.057247203607888146,0.2719242171374687,0.3041257691669058,0.31843757006887785
Security Guard,0.21761509703182924,0.2446061315199012,Master's,0.13680471498577332,0.02533420647884693,0.4222367746474485,High,0.060802095549232604,0.40028046236578113,0.07093577814077132,0.41548098625308927,0.055735254253463186,0.2432083821969303,0.1925399692392365,0.30401047774616285,0.26347574738000784,0.30401047774616285
Marketing Manager,0.329839383665267,0.23382867392346995,Master's,0.06781031543780631,0.27124126175122515,0.19705561751157386,Medium,0.04172942488480387,0.11475591843321065,0.4068618926268376,0.2816736179724261,0.09910738410140918,0.010432356221200976,0.18778241198161738,0.18778241198161738,0.38599718018443574,0.4798883861752445
HR Specialist,0.08865474196452174,0.24988697814589528,Master's,0.3571598880499545,0.32610250648039324,0.24155741220769877,Medium,0.03623361183115481,0.24328282229489656,0.18116805915577397,0.28469266438764496,0.06729099340071608,0.37268857883473516,0.40892219066589003,0.20187298020214822,0.09317214470868379,0.3209262762187997
Lawyer,0.024253285671496042,0.3638733054860511,PhD,0.33575582278940164,0.057558141049611704,0.2185077576883408,Medium,0.44127908138035643,0.3021802405104615,0.0719476763120146,0.34534884629767026,0.16787791139470082,0.23502907595258113,0.201453493673641,0.3501453580518046,0.1055232585909548,0.18706395841123807
Nurse,0.15659256348732653,0.324475883010352,Bachelor's,0.36593669028389686,0.10455334008111335,0.052276670040556715,Low,0.005227667004055674,0.2770663512149505,0.14637467611355875,0.005227667004055704,0.21956201417033813,0.4861730313771774,0.48094536437312163,0.19342367915005979,0.23524501518250515,0.12546400809733607
Truck Driver,0.131210500847776,0.2676199814807302,Bachelor's,0.2677537914714705,0.31043917851764696,0.3751140073754901,High,0.3647660347582351,0.357005055295294,0.01164146919441175,0.38028799368411753,0.14745860979588232,0.34536358610088225,0.17074154818470583,0.16298056872176464,0.0038804897314705907,0.01940244865735293
Chef,0.23223334966132586,0.3410767133741806,PhD,0.42262505484455276,0.09891224687851234,0.1448714727008515,Medium,0.09441623565676177,0.0944162356567618,0.13038432543076625,0.04046410099575504,0.10790426932201347,0.4136330324010517,0.4001449987358,0.14387235909601798,0.44960112217505616,0.13488033665251684
Marketing Manager,0.15761895685654773,0.1488207344277504,Bachelor's,0.35703447104984837,0.2864122679850432,0.2790012960584896,Medium,0.3491875595982033,0.08631602596809522,0.29818263516251065,0.01961727862911254,0.3217233695174458,0.23540734354935056,0.3766517496789609,0.3766517496789609,0.01961727862911254,0.06277529161316014
Software Engineer,0.23626181620567605,0.13504913516285405,Bachelor's,0.38293932548400383,0.352478242775049,0.30944591958303347,Medium,0.2697981611364572,0.11314116434754659,0.01305474973240921,0.09573483137100096,0.2959076606012757,0.40469724170468596,0.13925066381236503,0.38293932548400383,0.1697117465213199,0.13489908056822864
Security Guard,0.36275261105023204,0.1980192951880597,Bachelor's,0.1804804433285458,0.3732663714294924,0.3509341953610613,High,0.11485119120907461,0.34455357362722383,0.4101828257466949,0.26661883673535175,0.10254570643667375,0.0984438781792068,0.0246109695448017,0.032814626059735584,0.3732663714294925,0.04101828257466951
Customer Support,0.16450649743102105,0.23685598332640206,PhD,0.05656678190030543,0.3798055356163364,0.3816013064703145,High,0.2747529406586263,0.1656598612794659,0.36768408235198524,0.21414567433687054,0.14949792359366434,0.23838858086557285,0.09293114169335893,0.10909307937916048,0.3717245667734357,0.3191982692945806
UX Researcher,0.17171993011226433,0.35908428790372193,High School,0.16821717794874358,0.32441884318686265,0.21360911485554746,Medium,0.16821717794874355,0.2082688869841587,0.0921189307814548,0.08010341807083028,0.3965119194506099,0.38850157764352683,0.16821717794874358,0.2082688869841587,0.33242918499394564,0.2923774759585305
Security Guard,0.013093343190952636,0.1424140226216718,High School,0.15281024627305378,0.10325016640071202,0.4130006656028481,High,0.30975049920213604,0.020650033280142376,0.37170059904256325,0.3840906190106488,0.1362902196489399,0.2643204259858228,0.28084045260993673,0.3014904858900791,0.28497045926596515,0.23128037273759497
Lawyer,0.26400310518287634,0.4181570414783059,High School,0.22087652298086227,0.047640034368421263,0.1347394911430097,Medium,0.008661824430622057,0.18622922525837407,0.11693462981339765,0.38978209937799224,0.37678936273205915,0.36379662608612606,0.37678936273205915,0.12992736645933073,0.18622922525837407,0.13425827867464177
Chef,0.3217695173679765,0.10084124417427116,PhD,0.384349199224222,0.2590179386076279,0.13925695624066015,Medium,0.08773188243161587,0.1879968909248912,0.020888543436099014,0.11279813455493472,0.2924396081053863,0.384349199224222,0.3885269079114418,0.2172408517354298,0.12950896930381392,0.384349199224222
Truck Driver,0.2238650501359408,0.4367030838338855,Bachelor's,0.2668567772999207,0.375408686710058,0.3819419034801126,High,0.04975295847964625,0.4251616451897042,0.23971879994738637,0.3166097357795669,0.17639685279147302,0.0633219471559134,0.1221208980864044,0.01809198490168953,0.04070696602880145,0.0904599245084477
Financial Analyst,0.09979364719569299,0.39940432059647263,High School,0.42469992756758257,0.3603514536937064,0.13346350136803947,Medium,0.36035145369370636,0.23165450594595413,0.28313328504505497,0.055768677357359325,0.1715959303303364,0.3775110467267401,0.1844656251051116,0.055768677357359325,0.13298684600601068,0.09437776168168502
Doctor,0.12487540084579556,0.47126534561694106,Bachelor's,0.42885146451141637,0.34402370230036694,0.1099619139772863,Low,0.38172492994972224,0.0047126534561694145,0.05655184147403292,0.19793144515911523,0.05183918801786351,0.34402370230036694,0.03298857419318588,0.19793144515911523,0.183793484790607,0.2544832866331482
Marketing Manager,0.25996266662340645,0.3353515179431209,Master's,0.5132741288518322,0.14587791030525757,0.31216672164088044,Medium,0.021611542267445556,0.0,0.01620865670058416,0.24312985050876262,0.30256159174423797,0.005402885566861396,0.21611542267445566,0.021611542267445556,0.3511875618459905,0.34038179071226765
Construction Worker,0.06123349300676481,0.08225851776593983,High School,0.21867055972778998,0.24650135823859964,0.3180662686949673,High,0.035782455228183824,0.29421129854284467,0.24252552987991247,0.3737278657165865,0.393607007510022,0.3379454104884027,0.393607007510022,0.25842884331466087,0.0357824552281838,0.0357824552281838
Retail Worker,0.3481433976834325,0.3288029257694076,PhD,0.10897468396928936,0.027243670992322364,0.3884745678534852,High,0.1407589667936654,0.26789609809116965,0.27243670992322333,0.3087616045796532,0.2633554862591159,0.1725432496180415,0.009081223664107454,0.41319567671688884,0.1498401904577729,0.2315712034347399
Data Scientist,0.38636112733665884,0.06664626222978083,Bachelor's,0.14978747436143236,0.1497874743614324,0.18790543378674315,Medium,0.1159644962798186,0.014495562034977311,0.4638579851192743,0.2899112406995465,0.053150394128250185,0.2850793866878874,0.11113264226815951,0.14978747436143236,0.3865483209327287,0.4300350070376607
Financial Analyst,0.35987045247988525,0.314577126508726,Master's,0.3688758739974061,0.36094305950283817,0.2071346006914945,Medium,0.36094305950283817,0.21418599135333258,0.03966407247283937,0.3292118015245667,0.05156329421469118,0.126925031913086,0.1507234753967896,0.32127898702999885,0.03173125797827148,0.1745219188804932
Research Scientist,0.15542529132979055,0.14525449079397149,Bachelor's,0.27146450390606663,0.1638147868398678,0.0728065719288302,Low,0.4633618256327689,0.032762957367973564,0.40719675585909987,0.1450930969153115,0.21997985661353678,0.34635126360429197,0.4259184457836563,0.004680422481139058,0.3089078837551793,0.032762957367973564
HR Specialist,0.2284561625718935,0.2989885483757795,Master's,0.2890222634299201,0.13006001854346405,0.17662471654050677,Medium,0.13006001854346405,0.2986563388775841,0.07225556585747998,0.3468267161159041,0.20231558440094405,0.16859632033412006,0.39018005563039215,0.24566892391543207,0.18304743350561606,0.42389931969721617
HR Specialist,0.3902541975719268,0.3819617383722809,PhD,0.35281947240758094,0.20512760023696566,0.15042690684044152,Medium,0.25025567228909806,0.11897400813744008,0.06153828007108966,0.03692296804265381,0.09846124811374352,0.3035888483507092,0.34461436839810233,0.35281947240758094,0.11076890412796148,0.2707684323127947
Construction Worker,0.09435384326346016,0.2706160876720444,High School,0.22116714801560713,0.3174818737643393,0.2615955514163096,High,0.35315399441201784,0.29607860137573216,0.2711081169223571,0.24613763246898213,0.274675328987125,0.3531539944120179,0.274675328987125,0.124852422266875,0.2175999359508393,0.12128521020210715
Data Scientist,0.05318665538804177,0.19326098867138064,Bachelor's,0.42034265036025287,0.2662170118948268,0.2906072644465946,Medium,0.4250131242531445,0.11209137342940076,0.27088748578771843,0.22418274685880152,0.35962648975266076,0.17747800792988452,0.33160364639531054,0.18681895571566795,0.05137521282180867,0.05137521282180867
Marketing Manager,0.12777345234168166,0.3053008431396397,Bachelor's,0.014756207418415927,0.2606929977253478,0.2841936243546769,Medium,0.06394356547980232,0.3000428841744569,0.2951241483683182,0.07378103709207955,0.19674943224554553,0.37382392126653646,0.009837471612277285,0.07378103709207957,0.49187358061386377,0.35906771384812053
Truck Driver,0.29192646331723976,0.13335699734245202,Bachelor's,0.27071470460517755,0.36524999827682686,0.41060784120009297,High,0.13750588170421713,0.21055588135958253,0.27501176340843425,0.030079411622797505,0.4082205863093947,0.1847735285400418,0.1589911757205011,0.3910323510963676,0.051564705639081436,0.017188235213027137
Software Engineer,0.0807571743386235,0.3844259654882902,PhD,0.30193456039392796,0.07896750041071963,0.1341931379528569,Medium,0.42270838455149906,0.1393544124895052,0.21832191290022473,0.041806323746851545,0.17651558915337326,0.19509617748530728,0.4180632374685156,0.404127796219565,0.08825779457668663,0.2601282366470764
Mechanic,0.2754935439685169,0.2796674242651019,Master's,0.13835311988644156,0.1860610922610766,0.3392566924418491,Medium,0.3625805900472261,0.20991507844839408,0.25285225358556557,0.3005602259602006,0.2385398618731751,0.19560268673600356,0.17174870054868607,0.08110355303687955,0.4627673320339597,0.042937175137171504
Software Engineer,0.13913420873956087,0.3636157431795092,Master's,0.4049224916047013,0.1560638769726453,0.1640311019232008,Medium,0.4049224916047013,0.33743540967058444,0.2783842129782321,0.25729449987382064,0.151845934351763,0.26994832773646754,0.3079098113244083,0.012653827862646927,0.05061531145058766,0.13497416386823377
Truck Driver,0.12139951601801204,0.04225160499794725,Master's,0.367588963482141,0.2777338835198398,0.3358220160207214,High,0.3308300671339268,0.13069829812698344,0.404347859830355,0.3185771016845222,0.3308300671339269,0.10619236722817406,0.06126482724702348,0.1592885508422611,0.1347826199434517,0.31449277986805396
Software Engineer,0.03294169073644623,0.4123926430566208,Master's,0.21856810082000902,0.25980736512567104,0.18328561913627595,Medium,0.08247852861132417,0.3711533787509587,0.057734970027926893,0.12371779291698623,0.3134184087230318,0.25155951226453865,0.3010466294313332,0.33403804087586286,0.3711533787509587,0.12371779291698623
Customer Support,0.023883908874854604,0.09703777322874582,Master's,0.4502552677813804,0.23216287244977424,0.5550021529944099,High,0.14774000974076543,0.2814095423633628,0.13366953262259731,0.09849333982717698,0.25326858812702646,0.4291495521041282,0.10552857838626101,0.028140954236336262,0.021105715677252227,0.18995144109526987
Truck Driver,0.11769317634467291,0.39287950369367003,Master's,0.2278701121423286,0.19411157701013174,0.3422740367569957,High,0.350244801996542,0.21099084457623016,0.03797835202372142,0.1265945067457381,0.4093222384778865,0.41354205536941113,0.10549542228811508,0.07173688715591828,0.21099084457623016,0.20255121079318095
UX Researcher,0.19033521286685257,0.44412538526023215,Bachelor's,0.23538645418792306,0.10214883860985338,0.14804179508674406,Medium,0.25315146959833223,0.41303660829201594,0.062177553936432484,0.3108877696821625,0.19541516951450216,0.12879636172546732,0.3775065774711973,0.2042976772197068,0.25759272345093465,0.19541516951450216
Marketing Manager,0.1952639671688141,0.4622178595121062,Master's,0.27270853711214266,0.19413150099508464,0.14380111184821087,Medium,0.27733071570726364,0.004622178595121066,0.09706575049754229,0.36052993041944287,0.01848871438048424,0.30044160868286907,0.4391069665365009,0.07857703611705807,0.1941315009950846,0.26808635851702156
Retail Worker,0.11303638012904173,0.34687631704442834,PhD,0.2834925536572191,0.1828984217143349,0.3505553082858086,High,0.04115214488572536,0.33836208017151953,0.1097390530286009,0.3886591461429616,0.33836208017151953,0.022862302714291884,0.09144921085716745,0.13260135574289278,0.26977517202864393,0.3703693039715282
HR Specialist,0.0,0.2102579406388384,Bachelor's,0.16937445218128647,0.25744916731555545,0.2408881097689408,Medium,0.3726237947988302,0.32519894818807,0.21679929879204665,0.3522988605370759,0.2438992111410525,0.2303492549665496,0.18292440835578938,0.36584881671157876,0.29809903583906416,0.13549956174502917
UX Researcher,0.5041192750043906,0.4882772062860056,Bachelor's,0.07866688323496758,0.020977835529324702,0.244741414508788,Medium,0.12062255429361692,0.22026727305790916,0.1730671431169286,0.28320077964588325,0.3776010395278443,0.2517340263518962,0.03146675329398702,0.010488917764662351,0.11013363652895457,0.22026727305790916
AI Engineer,0.21642373662847722,0.10661144283239388,Master's,0.1457530725580013,0.3930916199291549,0.009815021721077542,Low,0.41959217857606423,0.3798413406057003,0.36659106128224556,0.3798413406057003,0.0353340781958791,0.06625139661727329,0.057417877068303536,0.04858435751933375,0.1457530725580013,0.3665910612822456
Construction Worker,0.141821122820642,0.015128408319097054,PhD,0.10529372190091528,0.2983322120525933,0.326605526266728,High,0.1579405828513729,0.1316171523761441,0.3729152650657416,0.22374915903944498,0.2851704968149789,0.057034099362995784,0.40801317236604673,0.1403916292012204,0.3114939272902077,0.416787649191123
UX Researcher,0.23713945010273185,0.05525149450774479,Master's,0.2723898679231817,0.06409173362898392,0.24331121099892053,Medium,0.45398311320530277,0.07477368923381458,0.49136995782221,0.35784551276182697,0.22432106770144375,0.293753779132843,0.0801146670362299,0.11750151165313719,0.1548883562700445,0.20295715649178245
Teacher,0.345779687121818,0.2378337391804737,Master's,0.14177533452258237,0.19925182149119683,0.01703007021292281,Low,0.2835506690451647,0.21457888468282738,0.16859769510793574,0.36401775080122495,0.3410271560137792,0.2528965426619037,0.3525224534075021,0.21457888468282738,0.3180365612263334,0.1571023977142129
Research Scientist,0.23340717675648104,0.2545477984713032,PhD,0.4872044862740743,0.08366137643090167,0.032808382914079094,Low,0.07874011899378983,0.16732275286180331,0.14271646567624394,0.2952754462267117,0.49212574371118617,0.02460628718555933,0.3838580800947252,0.06397634668245421,0.009842514874223732,0.31496047597515914
Marketing Manager,0.3665984486320961,0.10194678785079064,Master's,0.07602317608301813,0.14359933260125646,0.15016923670719634,Medium,0.38433939019748053,0.1140347641245272,0.18583443042515538,0.3758923706327008,0.2322930380314443,0.3927864097622604,0.39278640976226037,0.19428144998993524,0.24496356737861397,0.09714072499496763
Security Guard,0.5290707644362445,0.03798921657045335,High School,0.15423621927604042,0.42965803941182684,0.4467953971091648,High,0.17076152848418757,0.05508436402715731,0.3084724385520808,0.13220247366517748,0.08262654604073591,0.12669403726246178,0.1377109100678932,0.2754218201357864,0.21482901970591342,0.04406749122172584
Security Guard,0.2890099412774945,0.15584164065229983,Bachelor's,0.35703319873441886,0.2576062319982516,0.4469191939150953,High,0.045194075789166954,0.37059142147116886,0.23048978652475136,0.2350091941036681,0.2350091941036681,0.14914045010425092,0.1446210425253342,0.28472267747175173,0.018077630315666768,0.26664504715608495
Retail Worker,0.22336004475864132,0.3261374224705193,Master's,0.18915970503290114,0.11559759752010625,0.4086783750710828,High,0.042035490007311375,0.0472899262582253,0.08932541626553661,0.01050887250182785,0.14186977877467585,0.16288752377833152,0.5254436250913921,0.5201891888404782,0.0998342887673645,0.11034316126919234
Customer Support,0.3011366144086459,0.32524101289725343,PhD,0.052399940966779725,0.1746664698892657,0.29111078314877625,High,0.11178654072913004,0.2864530106183958,0.289946340016181,0.3458396103807461,0.0768532467512769,0.310906316402893,0.188639787480407,0.20610643446933355,0.3143996458006783,0.32837296339181954
Retail Worker,0.07512345014732602,0.14105334479833007,Master's,0.1590768277447833,0.22270755884269663,0.40400464189151325,High,0.37723933436620033,0.2999734466044485,0.1681669321873423,0.19089219329373996,0.02272526110639761,0.4181448043577161,0.04090546999151572,0.26361302883421234,0.3954195432513185,0.19089219329373996
Retail Worker,0.2623724993324073,0.4199548119917808,PhD,0.3747289091618968,0.02810466818714228,0.39034261371030915,High,0.32320368415213585,0.19673267730999577,0.25762612504880394,0.27636257050689883,0.07026167046785563,0.19204856594547207,0.014052334093571114,0.07026167046785564,0.23888967959070917,0.2669943477778514
Data Scientist,0.33106418164435775,0.20638071519678047,Bachelor's,0.2543642314800319,0.32917724073886473,0.22443902777649874,Medium,0.3553617939794562,0.33291789120180637,0.32169593981298145,0.14588536805472416,0.14588536805472416,0.27680813425768175,0.029925203703533167,0.11970081481413265,0.34788049305357305,0.16832927083237403
Construction Worker,0.014738649058411034,0.05438023003515356,PhD,0.2523242673631124,0.15244591153188045,0.4906305198727188,High,0.44682422345551154,0.4100269344650577,0.0788513335509726,0.17872968938220465,0.11039186697136168,0.02102702228025936,0.38899991218479835,0.22604048951278824,0.14718915596181562,0.1629594226720101
Software Engineer,0.11590476674154813,0.2995173802547114,Master's,0.4005212968183835,0.06755780910189604,0.2091075043630115,Medium,0.004825557792992576,0.21232454289167318,0.16889452275473996,0.34744016109546516,0.34744016109546516,0.019302231171970278,0.057906693515910865,0.4343002013693315,0.3812190656464132,0.18819675392671031
AI Engineer,0.3894609522850346,0.113182091667788,High School,0.12191328159644589,0.30947217636020874,0.12503926317584196,Low,0.29071628688383244,0.014066917107282204,0.3047832039911147,0.4407634026948428,0.16880300528738662,0.43607443032574883,0.3141611487293029,0.08909047501278738,0.0703345855364111,0.08440150264369331
Chef,0.1102744253154926,0.2189020771065629,Bachelor's,0.3121178782744409,0.24334614238346236,0.2116053412030108,Medium,0.4814021512368495,0.11109280413158067,0.14812373884210753,0.02645066765037634,0.14812373884210756,0.4866922847669248,0.10051253707143011,0.10580267060150539,0.31740801180451617,0.30153761121429035
UX Researcher,0.37818270875083304,0.38261253257592037,PhD,0.064014019873279,0.05121121589862319,0.27976497574247855,Medium,0.27739408611754224,0.4054221258641002,0.07254922252304949,0.19630966094472221,0.31580249804150967,0.08961962782259059,0.29019689009219807,0.20057726226960748,0.1835068569700664,0.273126484792657
Nurse,0.17261625688673696,0.19818738500985522,High School,0.31419306770229044,0.35634091824771963,0.06386037961428673,Low,0.11494868330571599,0.29886657659486165,0.06513758720657238,0.034484604991714796,0.19924438439657444,0.24905548049571805,0.3180246904791476,0.36783578657829125,0.33335118158657645,0.37933065490886286
AI Engineer,0.3291902040519854,0.25319542601024425,High School,0.130536308520837,0.18764594349870317,0.07252017140046499,Low,0.20804224170508392,0.25699335740039786,0.3630541080735778,0.06934741390169467,0.04895111569531387,0.2039629820638078,0.3997674448450633,0.024475557847656936,0.40384670448633947,0.3956881852037871
Marketing Manager,0.41611042357285705,0.20379916587629557,High School,0.3757183193762277,0.004221554150294697,0.20169647606963537,Medium,0.16886216601178775,0.3799398735265224,0.19841304506385052,0.1773052743123771,0.27017946561886036,0.16041905771119835,0.22796392411591346,0.4052691984282905,0.08443108300589387,0.1941914909135559
Teacher,0.429528277603454,0.19899890520957497,Bachelor's,0.3728933331465573,0.039952857122845416,0.009864902993295182,Low,0.3906501585344886,0.18200746022629585,0.3063052379418149,0.381771745840523,0.16425063483836455,0.11541936502155346,0.07546650789870803,0.27079158716595236,0.11098015867457064,0.27966999985991803
Truck Driver,0.06047384634268071,0.08340663063891893,PhD,0.16931546019700536,0.12093961442643239,0.40313204808810804,High,0.07740135323291678,0.15480270646583347,0.377331597010469,0.1064268606952605,0.4595705348204431,0.23704164427580748,0.05321343034763025,0.4547329502433858,0.22252889054463562,0.2709047363152086
